ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
158	YDR216W	88	1.61e-11	1.03e-09	0.042096935	0.006248324	6.284500774	0.402625049	0.002263873	0.0152029	0.007968127	0.0152029	ADR1	ADR1	YDR216W	transcription* || transcription factor activity || YDR216W || 1083895	-5.64	0.00046	0.27	down	NA	NA	0.00168	0.00119	0.52	0.77	0.999	NA	up	no	ESR_up
159	YGR138C	4670	0.62510656	0.749190601	0.019678442	0.040273021	6.586035162	1.041797852	0.002696637	0.722931392	0.008199663	0.722931392	TPO2	TPO2	YGR138C	polyamine transport || spermine transporter activity || YGR138C || 1086653	-5.63	0.00047	0.13	down	NA	NA	0.0437	0.0299	3.2	1.12	1	NA	NA	no	ESR_up
160	YMR040W	1430	0.006077908	0.023788847	0.040500017	0.014761911	3.02701866	0.406168081	0.063512404	0.00221585	0.033979999	0.033979999	YET2	YMR040W	YMR040W	biological process unknown || molecular function unknown || YMR040W || 1086639	-5.62	0.00047	0.55	down	NA	NA	0	2.02e-07	1.28	0.5	0.79	NA	NA	no	ESR_up
161	YOR215C	3615	0.266074259	0.411955084	0.009847101	0.008854123	5.066786089	0.059359159	0.006727892	0.028345416	0.00902635	0.028345416	AIM41	YOR215C	YOR215C	biological process unknown || molecular function unknown || YOR215C || 1086032	-5.6	0.00048	0.7	down	NA	NA	0	1.61e-10	1.44	0.46	0.623	NA	NA	no	ESR_up
162	YCL040W	657	0.000129993	0.001107416	0.065195723	0.017038079	7.898987315	0.52445273	0.000506435	0.129368963	0.009221642	0.129368963	GLK1	GLK1	YCL040W	glucose metabolism* || glucokinase activity || YCL040W || 1085797	-5.58	0.00048	0.35	down	up	NA	0.00023	0.000138	0.64	0.62	0.971	NA	up	no	ESR_up
163	YPR184W	349	3.21e-06	5.15e-05	0.069162567	0.014852077	6.566523379	0.40470204	0.001680151	0.097006867	0.00818304	0.097006867	GDB1	GDB1	YPR184W	glycogen catabolism || 4-alpha-glucanotransferase activity* || YPR184W || 1083458	-5.57	0.00048	0.59	down	up	NA	0	3.94e-08	1.31	0.49	0.77	NA	up	no	ESR_up
164	YPR026W	355	3.66e-06	5.78e-05	0.046137793	0.009965767	5.901323025	0.19305937	0.003008379	0.04142477	0.007882511	0.04142477	ATH1	ATH1	YPR026W	response to stress* || alpha,alpha-trehalase activity || YPR026W || 1086786	-5.56	0.00049	0.65	down	up	NA	0	2.87e-09	1.17	0.51	0.811	NA	up	no	ESR_up
165	YOR348C	4164	0.439440135	0.590669173	0.011038705	0.014277776	8.073234819	0.47334063	0.000380703	0.090821799	0.009327992	0.090821799	PUT4	PUT4	YOR348C	proline catabolism* || L-proline permease activity* || YOR348C || 1084032	-5.54	5e-04	0.07	down	NA	NA	0.16	0.123	1.26	1.41	1	NA	NA	no	ESR_up
166	YKL142W	1776	0.016202139	0.051060457	0.01891611	0.007867518	6.10250637	0.077428897	0.002413018	0.025279418	0.007915883	0.025279418	MRP8	MRP8	YKL142W	protein biosynthesis || structural constituent of ribosome || YKL142W || 1083214	-5.54	5e-04	0.75	down	up	NA	0	1.19e-11	1.75	0.46	0.649	NA	NA	no	ESR_up
167	YMR169C	122	7.61e-10	3.52e-08	0.075925777	0.012340132	5.102862983	0.536381044	0.008807251	0.059320685	0.008919996	0.059320685	ALD3	ALD3	YMR169C	response to stress* || aldehyde dehydrogenase activity || YMR169C || 1084975	-5.53	5e-04	0.48	down	up	NA	0	2.73e-06	1.68	0.52	0.848	NA	up	no	ESR_up
168	YDR275W	1224	0.003210951	0.014676757	0.018035781	0.006120492	5.001923815	0.050605745	0.007520878	0.006630729	0.009238515	0.009238515	BSC2	BSC2	YDR275W	biological process unknown || molecular function unknown || YDR275W || 1085007	-5.5	0.00052	0.76	down	NA	NA	0	5.02e-12	1.73	0.45	0.597	NA	up	no	ESR_up
169	YGR053C	4384	0.521795524	0.66617571	0.009215515	0.014386202	2.982447167	0.079265346	0.057337704	0.020155983	0.035255251	0.035255251	YGR053C	YGR053C	YGR053C	biological process unknown || molecular function unknown || YGR053C || 1082170	-5.5	0.00052	0.66	down	NA	NA	0	1.62e-09	1.18	0.48	0.708	NA	NA	no	ESR_up
170	YPL026C	4817	0.684320105	0.795253089	0.003524544	0.008668864	5.717199793	0.075649948	0.003722753	0.029898203	0.007959521	0.029898203	SKS1	SKS1	YPL026C	protein amino acid phosphorylation* || protein serine/threonine kinase activity || YPL026C || 1081701	-5.49	0.00052	0.46	down	NA	NA	0	6.18e-06	1.39	0.56	0.917	NA	NA	no	ESR_up
171	YDR039C	3720	0.296751015	0.446482643	0.005276833	0.005057218	7.998741708	0.007629317	0.002158913	0.002029972	0.009283271	0.009283271	ENA2	ENA2	YDR039C	sodium ion transport || ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism || YDR039C || 1084745	-5.48	0.00053	0.15	down	NA	NA	0.0315	0.021	1.58	1	1	NA	NA	no	ESR_up
172	YKR061W	719	0.000229676	0.001784323	0.031200731	0.008469442	5.119324292	0.159563141	0.006909296	0.025182588	0.008873946	0.025182588	KTR2	KTR2	YKR061W	protein amino acid N-linked glycosylation* || mannosyltransferase activity || YKR061W || 1081081	-5.46	0.00055	0.49	down	NA	NA	0	1.93e-06	1.65	0.48	0.709	NA	up	no	ESR_up
173	YGR250C	3673	0.281567829	0.428934789	0.012098247	0.011235329	6.524562257	0.138870327	0.001580015	0.054895111	0.008146686	0.054895111	YGR250C	YGR250C	YGR250C	biological process unknown || RNA binding || YGR250C || 1084144	-5.45	0.00055	0.62	down	up	NA	0	1.07e-08	1.24	0.5	0.796	NA	NA	no	ESR_up
174	YHR008C	182	3.68e-08	1.12e-06	0.032257417	0.005858868	6.877129086	0.102320964	0.001189856	0.01416738	0.008406245	0.01416738	SOD2	SOD2	YHR008C	replicative cell aging* || manganese superoxide dismutase activity || YHR008C || 1085112	-5.44	0.00057	0.43	down	NA	NA	3e-05	1.47e-05	0.5	0.6	0.956	NA	up	no	ESR_up
175	YLR080W	799	0.000425756	0.002982426	0.039525937	0.011217546	3.546610052	0.157640559	0.033783958	0.013324611	0.022512539	0.022512539	EMP46	EMP46	YLR080W	ER to Golgi transport || molecular function unknown || YLR080W || 1081837	-5.44	0.00055	0.63	down	up	NA	0	8.15e-09	1.47	0.49	0.765	NA	up	no	ESR_up
176	YDL078C	3974	0.377334357	0.531439455	0.004059203	0.004598004	6.766546838	0.010843049	0.001130553	0.005585714	0.00832799	0.00832799	MDH3	MDH3	YDL078C	fatty acid beta-oxidation* || L-malate dehydrogenase activity || YDL078C || 1081662	-5.4	6e-04	0.55	down	NA	NA	0	1.95e-07	1.12	0.52	0.836	NA	NA	no	ESR_up
177	YMR173W	4163	0.439406499	0.590669173	0.007318101	0.009464744	7.823159255	0.128295394	0.000438848	0.03963891	0.009173472	0.03963891	DDR48	DDR48	YMR173W	DNA repair || ATPase activity* || YMR173W || 1082191	-5.38	0.00065	0.41	down	up	NA	4e-05	2.48e-05	2.23	0.54	0.887	NA	NA	no	ESR_up
178	YKR076W	421	1.13e-05	0.000149878	0.051439749	0.01171433	4.708815623	0.317925893	0.01104456	0.050348681	0.010592687	0.050348681	ECM4	ECM4	YKR076W	cell wall organization and biogenesis || molecular function unknown || YKR076W || 1081064	-5.37	0.00065	0.7	down	up	NA	0	1.75e-10	0.98	0.46	0.645	NA	up	no	ESR_up
179	YDR074W	1096	0.00207807	0.010612186	0.040430801	0.013131822	7.530773203	0.245413123	0.000623611	0.076526326	0.008977056	0.076526326	TPS2	TPS2	YDR074W	response to stress* || trehalose-phosphatase activity || YDR074W || 1086331	-5.35	0.00068	0.63	down	up	NA	0	9.26e-09	1.64	0.47	0.695	NA	up	no	ESR_up
180	YKL148C	1768	0.015828392	0.05010832	0.021695515	0.00899166	6.909674	0.085049327	0.001059478	0.035111929	0.008431913	0.035111929	SDH1	SDH1	YKL148C	tricarboxylic acid cycle* || succinate dehydrogenase (ubiquinone) activity || YKL148C || 1081970	-5.34	0.00068	0.19	down	NA	NA	0.0116	0.0076	0.29	0.83	1	NA	NA	no	ESR_up
181	YDR276C	1967	0.024618923	0.070051913	0.012958178	0.005766032	7.215123876	0.049315974	0.000766978	0.01410743	0.008705822	0.01410743	PMP3	PMP3	YDR276C	cation transport || molecular function unknown || YDR276C || 1082885	-5.31	0.00077	0.37	down	NA	NA	0.00014	8.66e-05	1.7	0.6	0.956	NA	NA	no	ESR_up
182	YGL037C	675	0.000156422	0.001297025	0.058428576	0.015454652	6.481025384	0.459828572	0.002067888	0.104789388	0.008108973	0.104789388	PNC1	PNC1	YGL037C	chromatin silencing at telomere* || nicotinamidase activity || YGL037C || 1083267	-5.3	0.00077	0.6	down	up	NA	0	2.92e-08	1.51	0.47	0.68	NA	up	no	ESR_up
183	YOR289W	1109	0.002208117	0.011144122	0.032055106	0.010473089	4.593986236	0.127264376	0.011008125	0.038064043	0.011287526	0.038064043	YOR289W	YOR289W	YOR289W	biological process unknown || molecular function unknown || YOR289W || 1083609	-5.28	0.00081	0.7	down	up	NA	0	2.52e-10	1.87	0.46	0.635	NA	up	no	ESR_up
184	YGR154C	606	7.95e-05	0.000734446	0.041894394	0.010617353	4.043820095	0.18774689	0.020659494	0.029773897	0.015808753	0.029773897	GTO1	YGR154C	YGR154C	biological process unknown || molecular function unknown || YGR154C || 1081605	-5.27	0.00081	0.15	down	NA	NA	0.0312	0.0207	2.02	0.96	1	NA	NA	no	ESR_up
185	YLR030W	2895	0.116738045	0.225615621	0.040390094	0.025748915	1.877663299	0.651690462	0.204694187	0.048052328	0.09192792	0.09192792	YLR030W	YLR030W	YLR030W	biological process unknown || molecular function unknown || YLR030W || 1083081	-5.26	0.00084	0.45	down	NA	NA	0	6.83e-06	1.94	0.53	0.857	NA	NA	no	ESR_up
186	YGL180W	519	3.13e-05	0.000337072	0.023241665	0.005581416	5.820052782	0.135550958	0.003204616	0.010732551	0.007900535	0.010732551	ATG1	ATG1	YGL180W	autophagy || protein serine/threonine kinase activity || YGL180W || 1084429	-5.26	0.00083	0.45	down	up	NA	0	8.33e-06	1.22	0.54	0.889	NA	up	no	ESR_up
187	YDL024C	188	4.34e-08	1.29e-06	0.072200544	0.013183821	3.564291624	0.504303532	0.038989952	0.038772194	0.022214301	0.038772194	DIA3	DIA3	YDL024C	pseudohyphal growth* || acid phosphatase activity || YDL024C || 1081492	-5.24	0.00087	0.33	down	NA	NA	0.00033	0.000228	1.61	0.63	0.977	NA	up	no	ESR_up
188	YJL155C	502	2.65e-05	0.000295024	0.028153151	0.006700608	5.130907712	0.080430331	0.006540686	0.013546265	0.008842416	0.013546265	FBP26	FBP26	YJL155C	glucose metabolism || fructose-2,6-bisphosphate 2-phosphatase activity* || YJL155C || 1085271	-5.21	0.00089	0.73	down	up	NA	0	3.17e-11	1.38	0.43	0.519	NA	up	no	ESR_up
189	YGR144W	68	3.3e-13	2.71e-11	0.079729295	0.010949295	4.614495877	0.432123789	0.012956183	0.040680014	0.011156984	0.040680014	THI4	THI4	YGR144W	mitochondrial genome maintenance* || molecular function unknown || YGR144W || 1082851	-5.2	0.00091	0.36	down	NA	NA	0.00017	0.000118	1.57	0.56	0.921	NA	up	no	ESR_up
190	YML042W	17	8e-21	2.63e-18	0.071864999	0.00767812	4.623556825	0.247582916	0.010542643	0.015832535	0.011100193	0.015832535	CAT2	CAT2	YML042W	carnitine metabolism || carnitine O-acetyltransferase activity || YML042W || 1082487	-5.17	0.001	0.11	down	up	NA	0.0688	0.0489	0.77	0.95	1	NA	up	no	ESR_up
191	YEL009C	3780	0.316715484	0.46892015	0.004730841	0.004725028	9.27770333	0.023762455	9.9e-05	0.002530723	0.009889376	0.009889376	GCN4	GCN4	YEL009C	regulation of transcription from RNA polymerase II promoter* || DNA binding* || YEL009C || 1085604	-5.15	0.00105	0.62	down	NA	NA	0	1.06e-08	1.39	0.5	0.799	NA	NA	no	ESR_up
192	YJL163C	480	2.22e-05	0.000258799	0.057494646	0.013554991	4.907380299	0.297759116	0.008389761	0.073812563	0.009604972	0.073812563	YJL163C	YJL163C	YJL163C	biological process unknown || molecular function unknown || YJL163C || 1081864	-5.13	0.00111	0.35	down	up	NA	0.00027	0.000162	1.7	0.61	0.966	NA	up	no	ESR_up
193	YKL162C	5113	0.807611262	0.884060284	0.002236145	0.009183016	3.994135857	0.053901279	0.021386102	0.004532284	0.016341248	0.016341248	YKL162C	YKL162C	YKL162C	biological process unknown || molecular function unknown || YKL162C || 1081918	-5.12	0.00117	0.57	down	NA	NA	0	1.04e-07	1.5	0.44	0.547	NA	NA	no	ESR_up
194	YOL132W	3418	0.216863126	0.355197448	0.031278686	0.025328669	2.053734823	0.213803185	0.208411518	-0.060519319	0.0786073	0.0786073	GAS4	GAS4	YOL132W	biological process unknown || 1,3-beta-glucanosyltransferase activity || YOL132W || 1086303	-5.12	0.00115	0.45	down	NA	NA	0	6.89e-06	1.35	0.48	0.718	NA	NA	no	ESR_up
195	YOR298C-A	730	0.000249477	0.001912773	0.027131747	0.007407387	7.187886005	0.116489989	0.000822467	0.02372551	0.008680306	0.02372551	MBF1	MBF1	YOR298C-A	positive regulation of transcription from RNA polymerase II promoter || transcription coactivator activity || YOR298C-A || 1080690	-5.12	0.00116	0.54	down	NA	NA	0	2.87e-07	1.41	0.47	0.685	NA	up	no	ESR_up
196	YLR258W	668	0.000145128	0.001215986	0.053739336	0.014144677	6.922817141	0.391914328	0.001229012	0.088281017	0.008442568	0.088281017	GSY2	GSY2	YLR258W	glycogen metabolism || glycogen (starch) synthase activity || YLR258W || 1084227	-5.12	0.00117	0.4	down	up	NA	5e-05	3.39e-05	1.54	0.56	0.916	NA	up	no	ESR_up
197	YIL046W	5005	0.759001348	0.848777332	0.00208999	0.006812391	6.247207787	0.049587502	0.001990093	0.01877265	0.007952055	0.01877265	MET30	MET30	YIL046W	protein ubiquitination* || protein binding || YIL046W || 1084602	-5.1	0.00122	0.46	down	NA	NA	0	5e-06	1.37	0.49	0.747	NA	NA	no	ESR_up
198	YIL097W	2749	0.09482256	0.193093984	0.015481681	0.009267751	4.490425894	0.066360016	0.012297111	0.026129701	0.011988061	0.026129701	FYV10	FYV10	YIL097W	negative regulation of gluconeogenesis || molecular function unknown || YIL097W || 1086244	-5.09	0.00125	0.65	down	up	NA	0	2.94e-09	1.48	0.45	0.585	NA	NA	no	ESR_up
199	YGR230W	2541	0.06958027	0.153311988	0.018874292	0.01040116	3.74599868	0.070277221	0.028645908	0.019754518	0.019428497	0.019754518	BNS1	BNS1	YGR230W	meiosis || molecular function unknown || YGR230W || 1083424	-5.08	0.00125	0.52	down	NA	NA	0	7.93e-07	1.31	0.44	0.55	NA	NA	no	ESR_up
200	YOR100C	225	1.19e-07	2.96e-06	0.108890406	0.020565032	3.438218788	1.095032387	0.054864815	0.134345331	0.024456531	0.134345331	CRC1	CRC1	YOR100C	fatty acid metabolism || carnitine:acyl carnitine antiporter activity || YOR100C || 1086807	-5.08	0.00125	0.09	down	NA	NA	0.111	0.0817	0.52	1.05	1	NA	up	no	ESR_up
201	YER054C	305	1.42e-06	2.61e-05	0.06140464	0.012733713	3.505018399	0.328238505	0.036841953	0.035701085	0.023234517	0.035701085	GIP2	GIP2	YER054C	protein amino acid dephosphorylation || protein phosphatase regulator activity || YER054C || 1082734	-5.06	0.0013	0.64	down	NA	NA	0	4.86e-09	1.12	0.44	0.53	NA	up	no	ESR_up
202	YGR110W	42	3.94e-16	5.25e-14	0.052273863	0.006421469	4.852183045	0.150813501	0.00859652	0.00809888	0.009851696	0.009851696	CLD1	YGR110W	YGR110W	biological process unknown || molecular function unknown || YGR110W || 1085296	-5.06	0.00132	0.29	down	NA	NA	0.00103	0.000711	0.68	0.64	0.98	NA	NA	no	ESR_up
203	YOL016C	97	5.34e-11	3.08e-09	0.045157486	0.006882594	6.21442902	0.205578639	0.002294399	0.01889848	0.007942045	0.01889848	CMK2	CMK2	YOL016C	protein amino acid phosphorylation* || calcium- and calmodulin-dependent protein kinase activity || YOL016C || 1085120	-5.06	0.00132	0.56	down	NA	NA	0	1.88e-07	1.72	0.47	0.679	NA	up	no	ESR_up
204	YDR077W	307	1.52e-06	2.77e-05	0.063904415	0.013289455	9.457143739	0.49976783	9.17e-05	0.078921611	0.00994602	0.078921611	SED1	SED1	YDR077W	cell wall organization and biogenesis* || structural constituent of cell wall || YDR077W || 1086233	-5.05	0.00135	0.11	down	NA	NA	0.0639	0.0451	1.29	1.09	1	NA	up	no	ESR_up
205	YPL119C	346	3.13e-06	5.07e-05	0.048004961	0.010297496	4.849413827	0.29537818	0.009867091	0.03757337	0.009864646	0.03757337	DBP1	DBP1	YPL119C	translational initiation* || RNA helicase activity || YPL119C || 1081737	-5.03	0.0014	0.56	down	NA	NA	0	1.29e-07	1.37	0.47	0.695	NA	up	no	ESR_up
206	YGR209C	156	1.03e-08	3.68e-07	0.033778467	0.005898641	6.805817852	0.118765925	0.001300303	0.014266146	0.008354039	0.014266146	TRX2	TRX2	YGR209C	ER to Golgi transport* || thiol-disulfide exchange intermediate activity || YGR209C || 1081141	-5.03	0.00142	0.55	down	up	NA	0	2.47e-07	1.75	0.5	0.784	NA	up	no	ESR_up
207	YGR127W	4804	0.679631184	0.791958735	0.002873921	0.006959213	5.252741165	0.027052735	0.005663689	0.016003664	0.008548183	0.016003664	YGR127W	YGR127W	YGR127W	biological process unknown || molecular function unknown || YGR127W || 1085966	-5.02	0.00142	0.49	down	up	NA	0	1.89e-06	1.48	0.49	0.762	NA	NA	no	ESR_up
208	YHR055C	48	1.49e-15	1.74e-13	0.053181799	0.006666501	6.798106389	0.214390489	0.000669645	0.019213339	0.008348763	0.019213339	CUP1-2	CUP1-2	YHR055C	response to copper ion || copper ion binding || YHR055C || 1086404	-4.99	0.00152	0.29	down	NA	NA	0.00095	0.000635	1.49	0.63	0.976	NA	up	no	ESR_up
209	YOR036W	521	3.26e-05	0.000350421	0.025711737	0.006189089	4.939382746	0.090653241	0.007664644	0.00827933	0.009472524	0.009472524	PEP12	PEP12	YOR036W	Golgi to vacuole transport || t-SNARE activity || YOR036W || 1085213	-4.99	0.00152	0.62	down	NA	NA	0	1.47e-08	1.74	0.45	0.609	NA	up	no	ESR_up
210	YKR091W	69	3.43e-13	2.78e-11	0.075454225	0.010369704	5.031256211	0.441534873	0.008276783	0.039831329	0.009139015	0.039831329	SRL3	SRL3	YKR091W	nucleobase, nucleoside, nucleotide and nucleic acid metabolism || molecular function unknown || YKR091W || 1085514	-4.98	0.00153	0.22	down	NA	NA	0.00576	0.00389	1.57	0.7	0.994	NA	up	no	ESR_up
211	YBR203W	2783	0.098422317	0.197940966	0.016698631	0.010104761	5.672441107	0.091674147	0.003640966	0.042040255	0.007986694	0.042040255	COS111	COS111	YBR203W	signal transduction || molecular function unknown || YBR203W || 1083809	-4.96	0.00158	0.36	down	NA	NA	0.00014	9.64e-05	0.79	0.57	0.929	NA	NA	no	ESR_up
212	YMR031C	4291	0.483132026	0.630177103	0.006902787	0.00984321	6.883230274	0.071026391	0.001135867	0.042211139	0.008410976	0.042211139	YMR031C	YMR031C	YMR031C	biological process unknown || molecular function unknown || YMR031C || 1084242	-4.96	0.00158	0.53	down	NA	NA	0	4.64e-07	1.16	0.5	0.78	NA	NA	no	ESR_up
213	YJL132W	236	1.87e-07	4.43e-06	0.039928108	0.007660948	5.058068195	0.122873537	0.007458981	0.018798358	0.009053237	0.018798358	YJL132W	YJL132W	YJL132W	biological process unknown || molecular function unknown || YJL132W || 1083821	-4.95	0.00158	0.67	down	up	NA	0	1.32e-09	1.48	0.44	0.535	NA	up	no	ESR_up
214	YPL092W	2869	0.111122688	0.216755557	0.010020834	0.006289882	5.784635368	0.026075743	0.003356847	0.014343048	0.00791802	0.014343048	SSU1	SSU1	YPL092W	sulfite transport || sulfite transporter activity || YPL092W || 1082465	-4.94	0.00165	0.17	down	NA	NA	0.02	0.0132	0.76	0.78	0.999	NA	NA	no	ESR_up
215	YMR186W	2756	0.095426478	0.193796081	0.010678519	0.006404131	9.661545247	0.047862337	6.69e-05	0.018281866	0.010001805	0.018281866	HSC82	HSC82	YMR186W	response to stress* || unfolded protein binding || YMR186W || 1086351	-4.93	0.00165	0.71	down	NA	NA	0	1.15e-10	1.28	0.4	0.346	NA	NA	no	ESR_up
216	YBR001C	3838	0.337690223	0.492457576	0.004785285	0.004991228	5.794224941	0.034403208	0.003232896	0.007755396	0.007912627	0.007912627	NTH2	NTH2	YBR001C	response to stress* || alpha,alpha-trehalase activity || YBR001C || 1085571	-4.92	0.00166	0.33	down	NA	NA	0.00037	0.000257	1.41	0.6	0.959	NA	NA	no	ESR_up
217	YDL113C	2479	0.063250672	0.142805168	0.011396547	0.006135669	5.473397015	0.046233605	0.004453414	0.0123892	0.00815493	0.0123892	ATG20	ATG20	YDL113C	protein-vacuolar targeting* || lipid binding || YDL113C || 1086370	-4.89	0.00167	0.6	down	NA	NA	0	2.47e-08	1.33	0.41	0.409	NA	NA	no	ESR_up
218	YLR102C	3445	0.223293713	0.362674089	0.013191375	0.010831989	3.608186628	0.032319311	0.030997448	-0.005553141	0.02149563	0.02149563	APC9	APC9	YLR102C	mitotic sister chromatid segregation* || protein binding* || YLR102C || 1084441	-4.89	0.00167	0.62	down	NA	NA	0	1.14e-08	1.3	0.44	0.539	NA	NA	no	ESR_up
219	YBR280C	773	0.000332503	0.002407531	0.029013072	0.008084868	5.189877398	0.093482711	0.006453924	0.022789721	0.008692137	0.022789721	SAF1	YBR280C	YBR280C	biological process unknown || molecular function unknown || YBR280C || 1081097	-4.86	0.00173	0.64	down	NA	NA	0	5.82e-09	1.44	0.44	0.553	NA	NA	no	ESR_up
220	YMR135C	4246	0.468974769	0.618194013	0.00794398	0.010970104	5.19052449	0.079983657	0.006160899	0.047679353	0.008690576	0.047679353	GID8	GID8	YMR135C	negative regulation of gluconeogenesis || molecular function unknown || YMR135C || 1082931	-4.86	0.00174	0.74	down	NA	NA	0	1.63e-11	1.39	0.4	0.344	NA	NA	no	ESR_up
221	YPL258C	4174	0.442247202	0.593018109	0.004400486	0.005726787	5.13891288	0.052018951	0.005851588	0.004222828	0.008821033	0.008821033	THI21	THI21	YPL258C	thiamin biosynthesis || phosphomethylpyrimidine kinase activity* || YPL258C || 1081469	-4.86	0.00173	0.66	down	NA	NA	0	1.87e-09	1.18	0.4	0.362	NA	NA	no	ESR_up
222	YDL124W	902	0.000765141	0.004747779	0.043596509	0.012955462	7.181556588	0.297675396	0.000907084	0.074184532	0.008674374	0.074184532	YDL124W	YDL124W	YDL124W	metabolism || alpha-keto amide reductase activity* || YDL124W || 1081402	-4.86	0.00173	0.3	down	up	NA	0.00067	0.000483	1.53	0.61	0.969	NA	up	no	ESR_up
223	YER015W	3669	0.280380038	0.427715202	0.008241981	0.007635239	5.328211304	0.039505957	0.004883957	0.021197445	0.008392534	0.021197445	FAA2	FAA2	YER015W	lipid metabolism* || long-chain-fatty-acid-CoA ligase activity || YER015W || 1080729	-4.85	0.00178	0.12	down	NA	NA	0.0493	0.0345	-0.07	0.84	1	NA	NA	no	ESR_up
224	YGL062W	696	0.000181677	0.001460986	0.036122145	0.009650019	9.585469908	0.14301345	7.8e-05	0.0415842	0.009982133	0.0415842	PYC1	PYC1	YGL062W	gluconeogenesis* || pyruvate carboxylase activity || YGL062W || 1081748	-4.85	0.0018	0.27	down	NA	NA	0.00173	0.00121	0.98	0.66	0.988	NA	up	no	ESR_up
225	YPR001W	135	2.63e-09	1.09e-07	0.065453114	0.010994469	3.859963921	0.391941043	0.027943451	0.026136235	0.01791697	0.026136235	CIT3	CIT3	YPR001W	tricarboxylic acid cycle* || citrate (Si)-synthase activity || YPR001W || 1081423	-4.85	0.00179	0.09	down	NA	NA	0.111	0.0821	0.87	1.01	1	NA	up	no	ESR_up
226	YKL188C	1311	0.004198679	0.017925254	0.027221087	0.009508434	4.430576776	0.146863167	0.011557715	0.0288909	0.012423319	0.0288909	PXA2	PXA2	YKL188C	fatty acid transport || ATPase activity, coupled to transmembrane movement of substances || YKL188C || 1085745	-4.84	0.00181	0.4	down	up	NA	5e-05	3.11e-05	1.18	0.52	0.846	NA	up	no	ESR_up
227	YLR152C	2996	0.134626892	0.251468063	0.016908268	0.011301542	6.035530005	0.092943433	0.002567128	0.054575612	0.007898217	0.054575612	YLR152C	YLR152C	YLR152C	biological process unknown || molecular function unknown || YLR152C || 1086273	-4.84	0.00184	0.22	down	up	NA	0.00576	0.00389	0.63	0.71	0.996	NA	NA	no	ESR_up
228	YHR053C	47	1.49e-15	1.74e-13	0.053181817	0.0066665	6.798106801	0.214392701	0.000669645	0.01921333	0.008348763	0.01921333	CUP1-1	CUP1-1	YHR053C	response to copper ion || copper ion binding || YHR053C || 1081294	-4.83	0.00185	0.28	down	NA	NA	0.00142	0.00101	1.45	0.63	0.976	NA	up	no	ESR_up
229	YKL023W	3523	0.240808844	0.382573688	0.010201918	0.008697528	4.276969597	0.035365265	0.014378759	0.019464904	0.013634336	0.019464904	YKL023W	YKL023W	YKL023W	biological process unknown || molecular function unknown || YKL023W || 1083542	-4.83	0.00186	0.51	down	NA	NA	0	1.15e-06	1.32	0.47	0.679	NA	NA	no	ESR_up
230	YGR130C	2173	0.035989521	0.09274084	0.020058208	0.009564983	6.860142792	0.106518848	0.001166728	0.039764431	0.008393282	0.039764431	YGR130C	YGR130C	YGR130C	biological process unknown || molecular function unknown || YGR130C || 1080864	-4.82	0.00186	0.51	down	NA	NA	0	1.19e-06	1.19	0.45	0.585	NA	NA	no	ESR_up
231	YMR056C	2525	0.067285707	0.149147764	0.013141494	0.007182083	5.112930748	0.05297521	0.006500448	0.01657693	0.008891655	0.01657693	AAC1	AAC1	YMR056C	aerobic respiration* || ATP:ADP antiporter activity || YMR056C || 1085210	-4.82	0.00186	0.49	down	NA	NA	0	1.77e-06	1.37	0.49	0.764	NA	NA	no	ESR_up
232	YLR438W	443	1.41e-05	0.000178413	0.051852903	0.011942261	5.000714521	0.342978915	0.007779876	0.056025715	0.009242751	0.056025715	CAR2	CAR2	YLR438W	arginine catabolism || ornithine-oxo-acid transaminase activity || YLR438W || 1083721	-4.8	0.00192	0.18	down	NA	NA	0.016	0.0104	0.99	0.82	1	NA	up	no	ESR_up
233	YLR362W	2824	0.104511214	0.207135009	0.008985789	0.005535283	5.381241391	0.041546294	0.005415928	0.002505338	0.008291792	0.008291792	STE11	STE11	YLR362W	protein amino acid phosphorylation* || MAP kinase kinase kinase activity || YLR362W || 1085517	-4.79	0.00196	0.63	down	NA	NA	0	9.13e-09	1.37	0.4	0.326	NA	NA	no	ESR_up
234	YHR106W	3228	0.174309516	0.302233694	0.007816961	0.005754171	5.144870994	0.029368203	0.006007951	0.008264931	0.008805328	0.008805328	TRR2	TRR2	YHR106W	response to oxidative stress || thioredoxin-disulfide reductase activity || YHR106W || 1086126	-4.78	0.00199	0.65	down	NA	NA	0	2.39e-09	1.37	0.43	0.511	NA	NA	no	ESR_up
235	YGL166W	822	0.000488139	0.003323742	0.03158358	0.00905705	4.516019867	0.134265267	0.012655877	0.024043539	0.011808616	0.024043539	CUP2	CUP2	YGL166W	transcription initiation from RNA polymerase II promoter* || ligand-regulated transcription factor activity || YGL166W || 1080688	-4.77	0.00206	0.64	down	NA	NA	0	3.85e-09	1.17	0.4	0.374	NA	up	no	ESR_up
