ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
154	YGL255W	5169	0.827346269	0.895505138	0.004275336	0.019602072	5.505887848	0.191937575	0.004541606	0.167363828	0.008118092	0.167363828	ZRT1	ZRT1	YGL255W	high-affinity zinc ion transport || high affinity zinc uptake transporter activity || YGL255W || 1082049	-1.48	0.286	0.01	NA	NA	NA	0.688	0.651	-0.54	1.39	1	NA	NA	TEL	TELO
155	YGR295C	46	1.18e-15	1.43e-13	0.04132859	0.005161604	6.934542294	0.11494749	0.001126967	0.010792452	0.008452205	0.010792452	COS6	COS6	YGR295C	biological process unknown || molecular function unknown || YGR295C || 1083985	-1.47	0.288	0.12	NA	NA	NA	0.0574	0.0404	0.49	0.3	0.0286	NA	up	TEL	TELO
156	YKR098C	3644	0.272965062	0.419260553	0.01007057	0.009186298	5.285543277	0.085455304	0.005603724	0.032150604	0.008478542	0.032150604	UBP11	UBP11	YKR098C	biological process unknown || ubiquitin-specific protease activity || YKR098C || 1081264	-1.46	0.29	0.14	NA	NA	NA	0.0343	0.023	0.51	0.25	0.0027	NA	NA	TEL	TELO
157	YCL064C	1260	0.003616748	0.016053084	0.029421041	0.010111062	3.979313599	0.172457094	0.022029958	0.023708258	0.01650525	0.023708258	CHA1	CHA1	YCL064C	threonine catabolism* || L-serine ammonia-lyase activity* || YCL064C || 1086225	-1.43	0.3	0.02	NA	NA	NA	0.437	0.385	0.8	0.65	0.985	NA	up	TEL	TELO
158	YLL052C	4783	0.670274303	0.784345656	0.008084792	0.018988568	3.898592491	0.15702523	0.022964769	0.138348481	0.017441775	0.138348481	AQY2	AQY2	YLL052C	water transport || water channel activity || YLL052C || 1081565	-1.41	0.307	0.02	NA	NA	NA	0.485	0.435	-0.06	0.7	0.995	NA	NA	TEL	TELO
159	YNR076W	4220	0.460355522	0.610571056	0.009930511	0.01345121	2.909367699	0.124683009	0.034121492	0.04682692	0.037466673	0.04682692	PAU6	PAU6	YNR076W	biological process unknown || molecular function unknown || YNR076W || 1084348	-1.38	0.318	0.07	NA	NA	NA	0.168	0.13	0.39	0.41	0.399	NA	NA	TEL	TELO
160	YIR023W	2229	0.040383616	0.101401435	-0.009681115	0.004722948	6.303521952	0.035298045	0.002001534	0.002760937	0.00797804	0.00797804	DAL81	DAL81	YIR023W	regulation of transcription from RNA polymerase II promoter* || specific RNA polymerase II transcription factor activity || YIR023W || 1084567	-1.36	0.324	0.12	NA	NA	NA	0.0528	0.0371	0.4	0.25	0.0021	NA	NA	TEL	TELO
161	YLR457C	4644	0.61587453	0.742000536	0.005018068	0.010002015	3.790117547	0.023936399	0.02593369	-0.002713842	0.018823274	0.018823274	NBP1	NBP1	YLR457C	biological process unknown || molecular function unknown || YLR457C || 1085205	-1.35	0.327	0.11	NA	NA	NA	0.066	0.0466	0.15	0.26	0.0046	NA	NA	TEL	TELO
162	YFL068W	1330	0.004485313	0.018875412	0.038454985	0.013531691	3.537507594	0.207969786	0.0592519	0.00363899	0.022668073	0.022668073	YFL068W	YFL068W	YFL068W	biological process unknown || molecular function unknown || YFL068W || 1085848	-1.34	0.332	0.07	NA	NA	NA	0.17	0.132	0.38	0.29	0.0197	NA	up	TEL	TELO
163	YKL210W	5096	0.801816032	0.880644491	-0.001183266	0.004714253	9.084643107	0.026653146	0.000122389	0.003637061	0.009820472	0.009820472	UBA1	UBA1	YKL210W	ubiquitin cycle || ubiquitin activating enzyme activity || YKL210W || 1084681	-1.3	0.345	0.2	NA	NA	NA	0.00921	0.00609	0.28	0.21	1e-04	NA	NA	TEL	TELO
164	YOL159C	1726	0.014187093	0.046005306	0.023872444	0.009733958	4.237904315	0.062332804	0.014915561	0.027474549	0.013964084	0.027474549	YOL159C	YOL159C	YOL159C	biological process unknown || molecular function unknown || YOL159C || 1082321	-1.29	0.349	0.14	NA	NA	NA	0.0391	0.0266	0.6	0.25	0.0023	NA	up	TEL	TELO
165	YNL331C	805	0.000440288	0.003061232	0.029804073	0.008479888	4.668902221	0.067649362	0.009741194	0.022429901	0.010824184	0.022429901	AAD14	AAD14	YNL331C	aldehyde metabolism || aryl-alcohol dehydrogenase activity || YNL331C || 1083687	-1.26	0.361	0.07	NA	NA	NA	0.172	0.133	0.15	0.31	0.0377	NA	up	TEL	TELO
166	YLL064C	4219	0.460353763	0.610571056	0.009930567	0.013451232	2.909368387	0.124683295	0.034121453	0.04682723	0.037466652	0.04682723	PAU18	YLL064C	YLL064C	biological process unknown || molecular function unknown || YLL064C || 1084406	-1.25	0.364	0.05	NA	NA	NA	0.223	0.178	0.38	0.42	0.452	NA	NA	TEL	TELO
167	YFR044C	5360	0.903235315	0.943173145	-0.000567026	0.00466399	8.353168873	0.018568458	0.000246055	0.009250659	0.009485919	0.009485919	DUG1	YFR044C	YFR044C	biological process unknown || molecular function unknown || YFR044C || 1081222	-1.24	0.366	0.03	NA	NA	NA	0.364	0.313	-0.04	0.44	0.56	NA	NA	TEL	TELO
168	YHL031C	2149	0.034406764	0.089527967	-0.013440645	0.006354098	4.860737235	0.025543124	0.008251106	0.009495526	0.00981204	0.00981204	GOS1	GOS1	YHL031C	vesicle fusion* || v-SNARE activity || YHL031C || 1085784	-1.24	0.368	0.09	NA	NA	NA	0.0993	0.0727	-0.05	0.27	0.0052	NA	NA	TEL	TELO
169	YFR050C	1935	0.023138534	0.066884195	0.010426824	0.00459101	7.127086774	0.050326001	0.000806341	0.004905713	0.008623451	0.008623451	PRE4	PRE4	YFR050C	ubiquitin-dependent protein catabolism || endopeptidase activity || YFR050C || 1082511	-1.23	0.372	0.28	NA	NA	NA	0.00129	0.000931	0.25	0.15	0	yes	NA	TEL	TELO
170	YIR029W	2553	0.070813431	0.155245897	0.022316359	0.012352192	6.189740975	0.325656514	0.002172337	0.066088827	0.007937106	0.066088827	DAL2	DAL2	YIR029W	allantoin catabolism || allantoicase activity || YIR029W || 1083570	-1.23	0.373	0.01	NA	NA	NA	0.698	0.662	0.61	1.09	1	NA	NA	TEL	TELO
171	YDL248W	87	7.54e-12	4.85e-10	0.051884337	0.00757757	5.769477181	0.208301531	0.00464505	0.021043852	0.007927474	0.021043852	COS7	COS7	YDL248W	biological process unknown || receptor activity || YDL248W || 1085813	-1.21	0.379	0.04	NA	NA	NA	0.287	0.237	0	0.38	0.239	NA	up	TEL	TELO
172	YKL214C	2985	0.132208945	0.247897308	-0.008580811	0.005699839	5.213261941	0.022026791	0.00589804	0.003142038	0.008636818	0.008636818	YRA2	YRA2	YKL214C	poly(A)+ mRNA-nucleus export || RNA binding || YKL214C || 1083655	-1.2	0.384	0.22	NA	NA	NA	0.00621	0.00415	0.28	0.17	0	yes	NA	TEL	TELO
173	YFL064C	3832	0.335593252	0.490037942	0.01789646	0.018585829	3.232315369	0.190769709	0.082026721	0.072516344	0.028757897	0.072516344	YFL064C	YFL064C	YFL064C	biological process unknown || molecular function unknown || YFL064C || 1082196	-1.17	0.396	0.06	NA	NA	NA	0.197	0.155	0.7	0.33	0.078	NA	NA	TEL	TELO
174	YDR533C	3005	0.135700248	0.252750179	0.014799743	0.009919427	5.647307219	0.058516247	0.003601599	0.04041929	0.008002589	0.04041929	HSP31	HSP31	YDR533C	biological process unknown || unfolded protein binding* || YDR533C || 1084572	-1.17	0.395	0.01	NA	up	NA	0.568	0.521	0.39	0.77	0.999	NA	NA	TEL	TELO
175	YDR530C	1169	0.002753389	0.013182822	0.021134811	0.007059037	5.602060858	0.059109959	0.003768312	0.018525099	0.008033639	0.018525099	APA2	APA2	YDR530C	nucleotide metabolism || bis(5'-nucleosyl)-tetraphosphatase activity* || YDR530C || 1085093	-1.12	0.414	0.19	NA	NA	NA	0.0123	0.00806	0.25	0.17	0	yes	up	TEL	TELO
176	YGL250W	3936	0.365780123	0.520038061	0.011021079	0.012185985	3.711412475	0.100726943	0.025700062	0.040736469	0.019921514	0.040736469	RMR1	YGL250W	YGL250W	biological process unknown || molecular function unknown || YGL250W || 1083168	-1.1	0.422	0.16	NA	NA	NA	0.0235	0.0157	0.34	0.19	0	yes	NA	TEL	TELO
177	YNL323W	2702	0.087937684	0.182156632	-0.008282058	0.004853589	6.037548508	0.013726619	0.002640588	0.001736378	0.007898707	0.007898707	LEM3	LEM3	YNL323W	cell surface receptor linked signal transduction || transcription regulator activity || YNL323W || 1083170	-1.1	0.424	0.07	NA	NA	NA	0.168	0.13	0.3	0.27	0.0051	NA	NA	TEL	TELO
178	YFL049W	4420	0.536624624	0.679326738	-0.003379353	0.00546887	5.347780924	0.017065734	0.005026205	0.00732059	0.008354556	0.008354556	SWP82	YFL049W	YFL049W	biological process unknown || molecular function unknown || YFL049W || 1086609	-1.09	0.425	0.22	NA	NA	NA	0.00605	0.00404	0.31	0.15	0	yes	NA	TEL	TELO
179	YEL076C	3173	0.163308563	0.288037946	0.017180192	0.01232412	4.624590392	0.094460126	0.014247577	0.053703677	0.011093749	0.053703677	YEL076C	YEL076C	YEL076C	biological process unknown || molecular function unknown || YEL076C || 1081786	-1.08	0.43	0.03	NA	NA	NA	0.331	0.279	0.74	0.38	0.27	NA	NA	TEL	TELO
180	YDL243C	60	4.12e-14	3.85e-12	0.063130466	0.008353831	4.292756474	0.248837339	0.017717684	0.011304789	0.01350405	0.01350405	AAD4	AAD4	YDL243C	aldehyde metabolism || aryl-alcohol dehydrogenase activity || YDL243C || 1084734	-1.07	0.435	0.04	NA	NA	NA	0.288	0.238	-0.6	0.38	0.233	NA	up	TEL	TELO
181	YFL059W	1164	0.002698981	0.012986255	0.035153375	0.011717433	3.777692925	0.202705613	0.04243468	0.004113873	0.018991084	0.018991084	SNZ3	SNZ3	YFL059W	thiamin biosynthesis* || protein binding || YFL059W || 1082588	-1.07	0.435	0.03	NA	NA	NA	0.409	0.357	-0.64	0.45	0.619	NA	up	TEL	TELO
182	YPR200C	4257	0.473369918	0.622375249	0.011914335	0.016616767	2.805688017	0.071896097	0.082652724	-0.005834144	0.04087906	0.04087906	ARR2	ARR2	YPR200C	response to arsenic || arsenate reductase activity || YPR200C || 1081927	-0.99	0.472	0.06	NA	NA	NA	0.207	0.163	0.05	0.27	0.0055	NA	NA	TEL	TELO
183	YIL165C	160	1.17e-08	4.1e-07	-0.052995689	0.009291422	5.464423913	0.375651644	0.005245257	0.033378097	0.008166033	0.033378097	YIL165C	YIL165C	YIL165C	biological process unknown || molecular function unknown || YIL165C || 1083354	-0.94	0.494	0	NA	NA	NA	0.76	0.73	0.48	1.16	1	NA	down	TEL	TELO
184	YER177W	4241	0.467645411	0.617168443	-0.00467191	0.006432343	8.607640242	0.021221267	0.000194847	0.018315901	0.009615311	0.018315901	BMH1	BMH1	YER177W	sporulation (sensu Fungi)* || protein binding* || YER177W || 1081650	-0.93	0.497	0.06	NA	NA	NA	0.195	0.153	-0.06	0.27	0.0063	NA	NA	TEL	TELO
185	YFL050C	3907	0.355206786	0.508956532	0.005123366	0.005541548	5.299409009	0.022898713	0.005288702	0.005330091	0.008450067	0.008450067	ALR2	ALR2	YFL050C	magnesium ion transport* || di-, tri-valent inorganic cation transporter activity || YFL050C || 1084873	-0.91	0.506	0.13	NA	NA	NA	0.0474	0.0328	0.36	0.18	0	yes	NA	TEL	TELO
186	YFR052W	5279	0.863715683	0.91557134	0.000800938	0.004666217	6.496635684	0.037620104	0.001618843	0.003643592	0.008122426	0.008122426	RPN12	RPN12	YFR052W	ubiquitin-dependent protein catabolism || endopeptidase activity || YFR052W || 1082915	-0.91	0.504	0.16	NA	NA	NA	0.0224	0.0151	0.21	0.16	0	yes	NA	TEL	TELO
187	YAL064W-B	4104	0.419910799	0.572438599	0.014413858	0.017870427	2.585108733	0.135240077	0.093522716	-0.006162202	0.049352039	0.049352039	YAL064W-B	YAL064W-B	YAL064W-B	biological process unknown || molecular function unknown || YAL064W-B || 1082664	-0.88	0.521	0.02	NA	NA	NA	0.493	0.442	0.26	0.47	0.679	NA	NA	TEL	TELO
188	YOL154W	777	0.000347627	0.002504076	0.024745832	0.006918138	4.630985575	0.071333356	0.010358298	0.008668102	0.011054037	0.011054037	ZPS1	ZPS1	YOL154W	biological process unknown || molecular function unknown || YOL154W || 1085509	-0.88	0.52	0.01	NA	NA	NA	0.678	0.64	0.81	0.71	0.995	NA	up	TEL	TELO
189	YGR294W	3560	0.252014588	0.39621507	0.035239611	0.030764329	1.952673749	0.58672266	0.226308985	0.197119956	0.085989489	0.197119956	PAU12	YGR294W	YGR294W	biological process unknown || molecular function unknown || YGR294W || 1084266	-0.87	0.523	0.04	NA	NA	NA	0.319	0.268	0.21	0.35	0.128	NA	NA	TEL	TELO
190	YER186C	4415	0.533010529	0.675710064	-0.003176016	0.005094529	5.704199955	0.028012894	0.003644299	0.00136461	0.007967345	0.007967345	YER186C	YER186C	YER186C	biological process unknown || molecular function unknown || YER186C || 1082994	-0.86	0.529	0.01	NA	NA	NA	0.556	0.509	0.23	0.45	0.616	NA	NA	TEL	TELO
191	YBL102W	3032	0.139478406	0.257473825	0.006903161	0.004671444	6.388541386	0.008589262	0.001729253	0.004558186	0.00803385	0.00803385	SFT2	SFT2	YBL102W	Golgi to endosome transport || molecular function unknown || YBL102W || 1086403	-0.83	0.543	0.12	NA	NA	NA	0.0495	0.0346	0.05	0.15	0	yes	NA	TEL	TELO
192	YER182W	3678	0.282878488	0.430470609	0.007615048	0.007091183	4.608775788	0.032190733	0.011303805	0.001362882	0.011193114	0.011193114	FMP10	YER182W	YER182W	biological process unknown || molecular function unknown || YER182W || 1084821	-0.79	0.563	0.03	NA	NA	NA	0.388	0.335	-0.25	0.33	0.0668	NA	NA	TEL	TELO
193	YFL055W	211	7.87e-08	2.09e-06	0.049636373	0.009243088	5.316865288	0.219466947	0.005662316	0.032560249	0.008414951	0.032560249	AGP3	AGP3	YFL055W	amino acid transport || amino acid transporter activity || YFL055W || 1085358	-0.78	0.567	0	NA	NA	NA	0.881	0.865	0.84	1.68	1	NA	up	TEL	TELO
194	YLL055W	440	1.37e-05	0.000174862	0.035745897	0.008221472	6.352057966	0.313876583	0.002026821	0.028213386	0.008007854	0.028213386	YCT1	YLL055W	YLL055W	biological process unknown || ion transporter activity || YLL055W || 1084015	-0.77	0.575	0	NA	NA	NA	0.857	0.838	0.9	1.38	1	NA	NA	TEL	TELO
195	YNL329C	4792	0.673825928	0.787420922	0.001943509	0.004617476	6.739426873	0.014192483	0.001227572	0.00402906	0.008311253	0.008311253	PEX6	PEX6	YNL329C	peroxisome organization and biogenesis || ATPase activity || YNL329C || 1084808	-0.77	0.574	0.08	NA	NA	NA	0.135	0.102	0.29	0.19	0	yes	NA	TEL	TELO
196	YIR037W	880	0.000683958	0.004350127	0.021863065	0.006438019	6.577957903	0.051619831	0.001502195	0.017041239	0.008192815	0.017041239	HYR1	HYR1	YIR037W	response to oxidative stress || thiol peroxidase activity* || YIR037W || 1081583	-0.77	0.572	0.1	NA	up	NA	0.0862	0.0621	0.57	0.16	0	yes	up	TEL	TELO
197	YPL270W	3235	0.175537746	0.303704718	0.00624988	0.004613742	6.829603855	0.00722161	0.001152616	0.005157496	0.008370788	0.008370788	MDL2	MDL2	YPL270W	aerobic respiration || ATPase activity, coupled to transmembrane movement of substances || YPL270W || 1080626	-0.71	0.605	0.04	NA	NA	NA	0.283	0.233	-0.13	0.26	0.003	NA	NA	TEL	TELO
198	YAR071W	714	0.000229855	0.001784323	0.036884266	0.010012777	4.298944439	0.090504976	0.031400005	-7.09e-05	0.013453327	0.013453327	PHO11	PHO11	YAR071W	phosphate metabolism || acid phosphatase activity || YAR071W || 1085164	-0.64	0.639	0	NA	NA	NA	0.912	0.9	1.03	1.87	1	NA	up	TEL	TELO
199	YMR313C	5221	0.845071873	0.905931292	-0.000927371	0.004745765	6.26678135	0.006780569	0.002116323	0.004931658	0.007959908	0.007959908	TGL3	TGL3	YMR313C	lipid metabolism || triacylglycerol lipase activity || YMR313C || 1086329	-0.61	0.655	0.03	NA	NA	NA	0.348	0.296	0.13	0.23	4e-04	NA	NA	TEL	TELO
200	YBR286W	1019	0.001484822	0.008155593	0.014911244	0.004692562	8.763223942	0.025640415	0.000163938	0.008941298	0.009687639	0.009687639	APE3	APE3	YBR286W	vacuolar protein catabolism || aminopeptidase activity || YBR286W || 1084558	-0.59	0.664	0.02	NA	NA	NA	0.468	0.417	0.14	0.26	0.0031	NA	up	TEL	TELO
201	YIL164C	501	2.65e-05	0.000295024	-0.04082372	0.009716672	5.836397151	0.388550669	0.003886962	0.038352732	0.007894606	0.038352732	NIT1	NIT1	YIL164C	biological process unknown || nitrilase activity || YIL164C || 1084531	-0.58	0.673	0	NA	NA	NA	0.849	0.83	0.3	1.12	1	NA	down	TEL	TELO
202	YCL052C	4343	0.50370144	0.649140447	0.003226125	0.004824638	6.052794503	0.010170053	0.002511407	0.001077383	0.007902533	0.007902533	PBN1	PBN1	YCL052C	GPI anchor biosynthesis* || mannosyltransferase activity || YCL052C || 1081943	-0.57	0.673	0.12	NA	NA	NA	0.0577	0.0407	0.48	0.11	0	yes	NA	TEL	TELO
203	YPL269W	3274	0.183941494	0.314453434	-0.007833903	0.005895842	5.072013735	0.037006127	0.006541224	0.004439488	0.009010456	0.009010456	KAR9	KAR9	YPL269W	nuclear migration, microtubule-mediated || molecular function unknown || YPL269W || 1081351	-0.57	0.678	0.02	NA	NA	NA	0.489	0.439	0.19	0.31	0.037	NA	NA	TEL	TELO
204	YJL210W	2386	0.053699428	0.125966346	0.012763695	0.006615873	6.145116626	0.041487188	0.002147137	0.017434996	0.007927129	0.017434996	PEX2	PEX2	YJL210W	peroxisome organization and biogenesis || protein binding || YJL210W || 1082189	-0.56	0.678	0.01	NA	NA	NA	0.54	0.492	-0.43	0.3	0.0223	NA	NA	TEL	TELO
205	YNL322C	846	0.000588129	0.00389097	0.024390876	0.007096497	7.26717487	0.041824957	0.000704782	0.021825866	0.008754314	0.021825866	KRE1	KRE1	YNL322C	cell wall organization and biogenesis || structural constituent of cell wall || YNL322C || 1083836	-0.56	0.678	0.02	NA	NA	NA	0.452	0.4	0.2	0.28	0.0093	NA	up	TEL	TELO
206	YPR191W	672	0.00014911	0.001241914	0.017778149	0.004687653	7.65617791	0.051417922	0.000486646	0.009344329	0.009063431	0.009344329	QCR2	QCR2	YPR191W	aerobic respiration* || ubiquinol-cytochrome-c reductase activity || YPR191W || 1083465	-0.55	0.687	0.01	NA	NA	NA	0.614	0.57	-0.72	0.36	0.188	NA	up	TEL	TELO
207	YNL333W	2103	0.031514688	0.083887732	0.023906403	0.011116607	3.854504463	0.15103621	0.030637385	0.024650518	0.017985596	0.024650518	SNZ2	SNZ2	YNL333W	thiamin biosynthesis* || protein binding || YNL333W || 1084487	-0.52	0.703	0.01	NA	NA	NA	0.704	0.669	-0.85	0.48	0.717	NA	NA	TEL	TELO
208	YPR186C	2871	0.111291835	0.21696287	-0.011222695	0.007047601	4.721377077	0.025146042	0.010059562	0.012161675	0.010522072	0.012161675	PZF1	PZF1	YPR186C	transcription initiation from RNA polymerase III promoter || RNA polymerase III transcription factor activity || YPR186C || 1083207	-0.52	0.705	0.02	NA	NA	NA	0.498	0.448	0.06	0.27	0.0067	NA	NA	TEL	TELO
209	YOL159C-A	3969	0.375522141	0.529553394	0.014834679	0.016740085	2.818952864	0.111146934	0.064251181	0.06112094	0.040423565	0.06112094	YOL159C-A	YOL159C-A	YOL159C-A	biological process unknown || molecular function unknown || YOL159C-A || 1085020	-0.5	0.715	0.02	NA	NA	NA	0.422	0.37	0.48	0.21	0	yes	NA	TEL	TELO
210	YDL247W	566	5.27e-05	0.000520759	0.05771207	0.014272846	4.005862565	0.325223545	0.070455486	0.020684048	0.016213191	0.020684048	MPH2	MPH2	YDL247W	carbohydrate transport || carbohydrate transporter activity* || YDL247W || 1086506	-0.49	0.716	0.01	NA	NA	NA	0.572	0.526	0.09	0.28	0.0087	NA	up	TEL	TELO
211	YGL247W	4702	0.638038611	0.759610838	0.003667424	0.007795683	4.336946164	0.019513417	0.014042848	0.007399171	0.013146199	0.013146199	BRR6	BRR6	YGL247W	mRNA-nucleus export* || molecular function unknown || YGL247W || 1085270	-0.47	0.73	0.01	NA	NA	NA	0.531	0.482	0.08	0.23	5e-04	NA	NA	TEL	TELO
212	YML119W	5212	0.841776062	0.903956373	-0.001363814	0.006831975	4.711718008	0.034399561	0.010306018	0.007539565	0.010576275	0.010576275	YML119W	YML119W	YML119W	biological process unknown || molecular function unknown || YML119W || 1082863	-0.47	0.732	0.07	NA	NA	NA	0.15	0.115	-0.09	0.12	0	yes	NA	TEL	TELO
213	YFR043C	3516	0.240044684	0.381935986	-0.011533787	0.009817032	3.818277352	0.038695206	0.024666352	0.006543791	0.018450405	0.018450405	IRC6	YFR043C	YFR043C	biological process unknown || molecular function unknown || YFR043C || 1086397	-0.46	0.734	0.04	NA	NA	NA	0.296	0.246	0.07	0.14	0	yes	NA	TEL	TELO
214	YML121W	1750	0.015137024	0.048384879	-0.012300357	0.005063784	5.743398438	0.020819556	0.003528248	0.001453894	0.007943669	0.007943669	GTR1	GTR1	YML121W	phosphate transport || GTPase activity || YML121W || 1085255	-0.46	0.737	0.02	NA	NA	NA	0.511	0.462	0.55	0.24	0.0011	NA	down	TEL	TELO
215	YDR538W	333	2.41e-06	4.04e-05	0.025124957	0.005327585	5.435503117	0.067224371	0.004493475	0.004662616	0.008204851	0.008204851	PAD1	PAD1	YDR538W	aromatic compound catabolism || carboxy-lyase activity || YDR538W || 1084230	-0.43	0.751	0.03	NA	NA	NA	0.404	0.352	0.29	0.16	0	yes	up	TEL	TELO
216	YPR202W	2792	0.099406668	0.199276189	0.01451544	0.008809319	5.808689506	0.052574826	0.005706634	0.029012612	0.00790543	0.029012612	YPR202W	YPR202W	YPR202W	biological process unknown || molecular function unknown || YPR202W || 1083228	-0.39	0.775	0.01	NA	NA	NA	0.661	0.622	0.56	0.29	0.0191	NA	NA	TEL	TELO
217	YDL231C	3901	0.353902611	0.507765423	0.004270061	0.004606094	7.340638895	0.052122768	0.000670548	0.002921996	0.008821309	0.008821309	BRE4	BRE4	YDL231C	endocytosis || molecular function unknown || YDL231C || 1080877	-0.37	0.784	0.01	NA	NA	NA	0.707	0.673	0.35	0.3	0.0277	NA	NA	TEL	TELO
218	YNR065C	93	3.52e-11	2.12e-09	0.031111509	0.004697424	6.551854711	0.21320416	0.001701607	0.007409061	0.008170395	0.008170395	YNR065C	YNR065C	YNR065C	biological process unknown || molecular function unknown || YNR065C || 1081961	-0.34	0.8	0.01	NA	NA	NA	0.64	0.599	0.02	0.27	0.0046	NA	up	TEL	TELO
219	YIL173W	4303	0.489532021	0.636596357	0.006365292	0.009210999	6.186742614	0.035298145	0.017638123	0.02031951	0.007936525	0.02031951	VTH1	VTH1	YIL173W	Golgi to vacuole transport || signal sequence binding || YIL173W || 1086114	-0.3	0.828	0.01	NA	NA	NA	0.686	0.65	0.29	0.26	0.0028	NA	NA	TEL	TELO
220	YBL106C	3284	0.186630961	0.318079626	-0.006454413	0.004887443	6.024223881	0.022752283	0.002791277	0.00521815	0.007895557	0.007895557	SRO77	SRO77	YBL106C	exocytosis* || molecular function unknown || YBL106C || 1083672	-0.26	0.85	0	NA	NA	NA	0.767	0.737	0.1	0.31	0.0394	NA	NA	TEL	TELO
221	YHR211W	475	2.01e-05	0.000237295	0.022335767	0.005239018	5.918921791	0.04141091	0.002978284	0.00930135	0.007881952	0.00930135	FLO5	FLO5	YHR211W	flocculation (sensu Saccharomyces) || mannose binding || YHR211W || 1084069	-0.14	0.92	0	NA	NA	NA	0.93	0.92	0.46	0.53	0.872	NA	up	TEL	TELO
222	YBL105C	2899	0.117420593	0.226699917	-0.007185766	0.004589512	6.933580355	0.007106964	0.000972231	0.004309527	0.00845141	0.00845141	PKC1	PKC1	YBL105C	cell wall organization and biogenesis* || protein kinase C activity || YBL105C || 1082629	-0.13	0.923	0	NA	NA	NA	0.721	0.688	-0.02	0.13	0	yes	NA	TEL	TELO
223	YBR289W	4751	0.659013178	0.775753248	0.002236534	0.005068332	5.69655807	0.01402311	0.003520577	0.005336151	0.007971957	0.007971957	SNF5	SNF5	YBR289W	chromatin remodeling || general RNA polymerase II transcription factor activity || YBR289W || 1086284	-0.13	0.926	0	NA	NA	NA	0.884	0.869	0.25	0.26	0.0045	NA	NA	TEL	TELO
224	YGR282C	1918	0.022215068	0.064826765	0.015494729	0.00677611	9.217860625	0.028656785	0.000106389	0.020435789	0.009868898	0.020435789	BGL2	BGL2	YGR282C	cell wall organization and biogenesis || glucan 1,3-beta-glucosidase activity || YGR282C || 1085206	-0.13	0.926	0	NA	NA	NA	0.836	0.815	-0.19	0.2	0	yes	NA	TEL	TELO
225	YPR189W	3653	0.276420341	0.423521667	-0.005006279	0.004599685	6.992401507	0.004921602	0.000964072	0.003247993	0.008501392	0.008501392	SKI3	SKI3	YPR189W	mRNA catabolism* || translation repressor activity || YPR189W || 1081518	-0.12	0.931	0	NA	NA	NA	0.851	0.831	0.21	0.22	1e-04	NA	NA	TEL	TELO
226	YCR101C	2423	0.057092743	0.131881173	0.024346755	0.01279657	4.137352515	0.202863539	0.018745272	0.054515713	0.014874989	0.054515713	YCR101C	YCR101C	YCR101C	biological process unknown || molecular function unknown || YCR101C || 1083619	-0.09	0.945	0	NA	NA	NA	0.945	0.938	0.25	0.4	0.344	NA	NA	TEL	TELO
227	YER174C	403	8.28e-06	0.000114984	-0.02799303	0.006279513	5.544631762	0.062842076	0.004134944	0.013506638	0.008080229	0.013506638	GRX4	GRX4	YER174C	response to oxidative stress || thiol-disulfide exchange intermediate activity || YER174C || 1085486	-0.08	0.954	0	NA	NA	NA	0.943	0.935	0.37	0.39	0.322	NA	down	TEL	TELO
228	YER187W	1549	0.008577076	0.03099154	0.035072329	0.013343266	3.138253497	0.121625046	0.048630524	0.003437495	0.031023898	0.031023898	YER187W	YER187W	YER187W	biological process unknown || molecular function unknown || YER187W || 1083305	-0.08	0.953	0	NA	NA	NA	0.948	0.941	0.14	0.45	0.605	NA	up	TEL	TELO
229	YJL222W	3868	0.344254528	0.498136659	0.006973644	0.007373336	6.26532904	0.021857407	0.016363526	-0.000100327	0.00795928	0.00795928	VTH2	VTH2	YJL222W	Golgi to vacuole transport || signal sequence binding || YJL222W || 1084639	-0.05	0.973	0	NA	NA	NA	0.948	0.941	0.22	0.25	0.0016	NA	NA	TEL	TELO
230	YKR100C	3842	0.338262091	0.492649733	0.004729063	0.004938429	5.845252985	0.012755056	0.003019051	0.003005142	0.007891916	0.007891916	SKG1	SKG1	YKR100C	cell wall organization and biogenesis || molecular function unknown || YKR100C || 1083831	-0.02	0.987	0	NA	NA	NA	0.976	0.971	-0.1	0.21	1e-04	NA	NA	TEL	TELO
231	YLL054C	5448	0.936159358	0.96185256	0.000402296	0.005022548	5.74542184	0.016199465	0.003343406	0.003944792	0.007942432	0.007942432	YLL054C	YLL054C	YLL054C	biological process unknown || transcriptional activator activity || YLL054C || 1084544	-0.01	0.994	0	NA	NA	NA	0.985	0.982	-0.27	0.19	0	yes	NA	TEL	TELO
232	YFR048W	2966	0.129034058	0.243494141	-0.007754842	0.005108854	5.629813854	0.008694266	0.003662886	0.001014026	0.008014149	0.008014149	RMD8	RMD8	YFR048W	biological process unknown || molecular function unknown || YFR048W || 1084344	0.01	0.996	0	NA	NA	NA	0.987	0.986	0.05	0.17	0	yes	NA	TEL	TELO
